31396,Hakka CLP LA3,1996
31397,Javanese ILS IA3,1916
31398,Hindi SYP AL9,1961
31399,Marathi USD AR4,1953
31400,Thai PAB UT10,1957
31401,Thai ISK OR1,1972
31402,Thai BTN TX10,1916
31403,Japanese QAR KY3,1907
31404,English USD NY7,2017
31405,Kazakh KGS CT8,1991
31406,Kazakh DZD CO9,1965
31407,Russian DOP WI9,1950
31408,Portuguese TTD WY10,2009
31409,Dutch YER IL4,1972
31410,Hakka USD SD1,1945
31411,Hindi FKP NM8,1952
31412,Tagalog EUR OK5,1993
31413,Italian VND FL8,1967
31414,Russian ANG AZ6,1951
31415,Tagalog HRK TX1,1923
31416,Nepali IRR MS7,1904
31417,German EUR CT2,2011
31418,Hakka CZK GA7,2004
31419,English XOF AK3,1982
31420,Arabic CHF HI9,1951
31421,Korean DJF IA4,2001
31422,Dutch EUR KY5,1991
31423,English EUR MT4,1970
31424,Swedish UYW IA9,2010
31425,Nepali LYD NV8,2002
31426,Thai ANG NV9,1940
31427,Tagalog MDL MS6,1913
31428,Hakka GBP CA2,1904
31429,Hindi BDT ME9,1904
31430,Marathi XAF WA1,1930
31431,English EUR TN4,1931
31432,Portuguese IRR WI1,1963
31433,Dutch NZD KS3,1956
31434,Italian GBP NY6,1990
31435,Nepali JPY LA4,1989
31436,Tagalog SZL AZ1,1981
31437,Romanian USD AZ7,1967
31438,Hakka ISK MA4,1913
31439,Dutch USD DE7,1981
31440,French EUR FL4,1988
31441,Hindi ZWL OK2,1972
31442,English EUR NY7,1936
31443,German GBP TX3,2001
31444,Thai XUA MT7,1988
31445,Thai CVE AK4,1963
31446,Portuguese AUD MO9,1936
31447,Telugu GTQ IA4,1994
31448,Nepali AUD WY3,2003
31449,Nepali EUR TN10,1991
31450,Japanese EUR TX1,1948
31451,Marathi EUR AZ3,1961
31452,Hakka CNY IL10,1907
31453,Italian EUR MI5,1942
31454,Thai BBD KS10,1980
31455,Nepali GMD NY5,1992
31456,Thai USD VT4,1968
31457,Arabic NPR NJ4,1953
31458,French SLL LA2,1902
31459,Marathi AUD ND4,2007
31460,Marathi DJF OR6,1975
31461,Thai TWD SC4,2015
31462,Thai EUR MD3,1973
31463,Korean ETB CT1,1941
31464,English AED SC1,1970
31465,English EUR HI7,1928
31466,Korean XCD AZ8,2010
31467,Telugu KPW NY3,1947
31468,English TRY TX2,1942
31469,Russian XCD TX10,1930
31470,Nepali JMD MO4,1978
31471,Marathi MZN WA8,1992
31472,Nepali HUF VA10,1910
31473,Nepali BZD DE5,1951
31474,Thai USD ID4,1950
31475,Marathi EUR NM4,1922
31476,Romanian BSD MI3,1925
31477,Swedish SCR SC8,1998
31478,Telugu USD TX1,2018
31479,Portuguese JPY DE1,2011
31480,Zulu XUA GA4,1950
31481,Zulu FJD MA8,1909
31482,Japanese FKP WV10,1959
31483,Italian CNY SC6,1969
31484,Japanese RWF AR2,1906
31485,Korean USD ME10,1957
31486,Hindi XPF OK8,1945
31487,Italian USD KS9,1909
31488,Thai SDG WV3,1971
31489,Marathi MMK VA8,1903
31490,Marathi XUA MI10,1903
31491,English VND PA5,1926
31492,Javanese XCD MI10,1920
31493,Marathi ANG ND8,1982
31494,Arabic LSL NJ10,1927
31495,Arabic SVC WA2,2009
31496,Russian EUR FL5,1982
31497,Kazakh EUR AK5,1927
31498,German RWF TX7,1998
31499,Nepali MXV CO8,1993
31500,Marathi XCD CA4,1993
31501,Italian MUR TN5,2022
31502,Nepali XAF SC6,2000
31503,Hakka UZS NH1,1940
31504,Nepali CRC AR4,1984
31505,Korean EUR MT1,1973
31506,Tagalog CUC CT10,1939
31507,Portuguese PYG MT10,1972
31508,Hakka LKR IN9,1958
31509,Italian TZS VA4,1930
31510,Thai EUR SD7,1929
31511,German USD AK5,1932
31512,Romanian ZAR OH1,1991
31513,Tagalog PEN OR4,1946
31514,Romanian BYN OR6,1930
31515,Nepali EUR NH4,1962
31516,Javanese SVC DE8,2022
31517,Romanian CHE MI7,1934
31518,Thai EUR TX8,1969
31519,Romanian BTN TN4,1917
31520,Italian USD WA2,1959
31521,Japanese DOP OH6,1984
31522,Tagalog AFN CO4,2001
31523,Romanian GTQ DE2,2022
31524,Arabic XCD WA7,1954
31525,Swedish KWD TN8,2000
31526,Hindi MRU CT6,2018
31527,Swedish TZS NJ4,2012
31528,Italian BGN WA10,1967
31529,Marathi XCD AZ2,1922
31530,German BOV FL8,1985
31531,Javanese CNY MS5,1917
31532,English SZL LA1,1926
31533,Tagalog NAD NM2,1990
31534,Japanese SZL OR6,1937
31535,Italian SOS ID7,2005
31536,Italian AUD AZ2,1914
31537,Romanian USD SC4,1900
31538,Japanese UAH ID9,1982
31539,Hakka EUR FL1,1975
31540,English GBP WV9,1926
31541,Portuguese PHP OH3,2022
31542,Dutch SOS AZ7,1939
31543,Thai WST MD2,1971
31544,Nepali BOB PA8,1929
31545,Hakka EUR KY7,1929
31546,Italian MXN MT5,1986
31547,Javanese SAR ND3,1908
31548,Swedish USD AL1,1912
31549,Hindi VND WV4,2003
31550,Nepali XCD TN2,2021
31551,Arabic JPY IA4,2005
31552,Swedish BGN HI9,2017
31553,Kazakh FKP CA7,2007
31554,Hindi USD PA3,1960
31555,Dutch BOV MO9,1989
31556,Romanian XOF WI10,1962
31557,Hindi BBD VT10,1973
31558,Javanese USD AL10,1928
31559,Portuguese KPW IN6,1963
31560,Zulu EUR FL8,2017
31561,Javanese ALL WA9,1950
31562,Tagalog FJD MT3,1947
31563,Swedish PYG TN1,1916
31564,Marathi USN SC6,2001
31565,Marathi IRR UT3,1961
31566,French XOF ND4,1951
31567,Romanian BZD OR9,1963
31568,Nepali EUR TN8,1961
31569,Japanese USD NM10,1991
31570,Hakka GIP IA9,1946
31571,Kazakh SCR ME5,1964
31572,Telugu BWP TX2,1903
31573,Russian STN MA7,1964
31574,Zulu GEL CA5,1958
31575,Nepali MVR GA8,1943
31576,Romanian PKR NH6,1951
31577,German LKR NC3,1969
31578,Thai ETB MI4,1982
31579,French XAF NY2,1934
31580,Javanese ANG AR7,2014
31581,Marathi XDR MT5,2007
31582,Kazakh DKK IA4,1909
31583,Portuguese HTG RI1,2000
31584,French USD NV7,2014
31585,Romanian KZT CO3,2022
31586,Swedish AMD SD3,1955
31587,Zulu FJD AL10,1963
31588,Italian XOF AR4,1975
31589,Korean AUD OH4,2001
31590,Tagalog USD MD5,1988
31591,Telugu NZD DE2,2009
31592,Zulu EUR IN2,1941
31593,Japanese KGS NV5,1903
31594,English ZMW MI4,1948
31595,Hindi EUR OH2,1908
31596,Zulu COU NC1,1911
31597,Telugu SYP FL9,1943
31598,Swedish INR VA2,1962
31599,Portuguese EUR NY1,1993
31600,Zulu NZD AL9,2004
31601,Korean XOF AL6,1996
31602,Kazakh XOF HI5,1991
31603,Italian SVC SD8,1943
31604,Thai MWK OH10,2020
31605,Marathi GMD MS8,1980
31606,Marathi STN IL7,1931
31607,Nepali NOK NH7,2016
31608,Hakka NZD RI10,1983
31609,Italian MVR MO3,1907
31610,Tagalog NPR NV1,1984
31611,Dutch BRL CT5,1982
31612,Javanese EUR CA3,1971
31613,Nepali GIP MI1,2001
31614,Telugu EUR ND3,1974
31615,Nepali BZD IL8,1930
31616,Kazakh EUR AZ1,1908
31617,Russian IDR KS6,1913
31618,German UYW KY3,1926
31619,Nepali AED TX4,1973
31620,Russian MRU MT5,1949
31621,Javanese BND CA10,1965
31622,Romanian CRC KY1,1955
31623,Russian EUR AK8,1982
31624,Kazakh BMD VA8,1963
31625,Thai KMF ND6,1909
31626,Zulu EUR PA3,1907
31627,Hakka CNY NE2,1994
31628,Russian BHD WI8,2010
31629,German SCR CA1,1907
31630,Italian EUR KS2,1941
31631,Portuguese BSD IL2,1914
31632,English PKR CT2,1965
31633,Tagalog EUR ID2,1910
31634,Nepali GNF VT7,1945
31635,Telugu BBD PA3,1902
31636,French GBP AK3,2018
31637,Javanese NAD MO6,1961
31638,Kazakh BBD TN2,1991
31639,Portuguese EUR MO7,1981
31640,Marathi AUD OR7,1902
31641,Russian ETB NH9,1964
31642,Tagalog SAR OK6,1962
31643,Italian QAR SC6,1900
31644,French NOK NE10,2007
31645,German EUR WY8,1975
31646,Hindi USD CA1,1909
31647,French COP MS9,1927
31648,Kazakh EUR MI8,1953
31649,Italian USD TX2,2005
31650,German USD UT6,2003
31651,Marathi KPW PA9,2001
31652,Romanian GMD WI3,1926
31653,Arabic BGN MI8,1959
31654,Hakka KWD ND1,1939
31655,Italian NAD CT7,2001
31656,Javanese TOP NJ3,1933
31657,Kazakh XOF DE6,2014
31658,Nepali RSD MT8,2018
31659,Dutch RUB NY9,2018
31660,Arabic EUR LA6,1981
31661,Portuguese ILS AL1,1999
31662,Javanese NZD GA9,2008
31663,Arabic AZN TN8,1906
31664,Hindi XPF KY8,1958
31665,Italian VND MN8,1937
31666,Marathi SEK WI2,1919
31667,Zulu DOP NM8,1962
31668,Korean AZN AR2,1930
31669,Swedish GYD OH10,1927
31670,Japanese XOF ND4,1928
31671,Javanese USD MN4,1949
31672,English USN KY6,1958
31673,Thai GIP WI3,1919
31674,Thai KGS IN3,1938
31675,Telugu FKP KY4,1974
31676,Javanese UYU MD6,2013
31677,Swedish LKR MO10,2021
31678,Thai GBP UT2,1920
31679,Russian USD MD4,1979
31680,Arabic EUR SC4,2003
31681,Italian BOV KY3,2009
31682,Javanese EUR IN2,2015
31683,Portuguese USD KS3,2015
31684,Javanese TOP HI5,1918
31685,Romanian PAB AR1,1927
31686,Portuguese KGS NH6,1934
31687,Thai GBP FL1,1952
31688,Hindi BBD KY1,1943
31689,Russian IRR CA7,1961
31690,Zulu XOF ID5,1908
31691,Dutch NZD NY8,1943
31692,Thai SEK KY7,1940
31693,Marathi KYD SC5,1978
31694,Hakka USD MI5,2019
31695,Javanese AUD RI10,2008
31696,Kazakh ZMW TN3,1906
31697,Zulu DOP CO5,1981
31698,Telugu NGN MI6,1987
31699,Hakka USD VT9,1976
31700,Russian EUR TN9,2008
31701,Korean BOV WV6,1989
31702,French IRR NC1,1907
31703,Tagalog EUR OH1,1926
31704,Swedish XOF DE2,1952
31705,Italian ZAR MT5,2004
31706,English USD CA1,1975
31707,Arabic PKR NH5,1900
31708,Nepali ERN SC8,1962
31709,Korean KYD KS1,1936
31710,French KMF LA4,2015
31711,Hindi MRU WI10,2009
31712,Arabic LSL WY6,1936
31713,Javanese KYD TN8,1912
31714,Javanese KWD NM8,1962
31715,Thai YER OK8,1996
31716,Hakka USD IL9,1915
31717,Telugu EUR NE5,1928
31718,Nepali ETB MI9,1932
31719,Dutch NOK NH6,1965
31720,Hindi USD RI10,2009
31721,Italian AED NM3,1957
31722,French STN SC9,1927
31723,Romanian VES RI3,1912
31724,Zulu AWG MI10,1974
31725,Arabic BRL OK8,1934
31726,Nepali AED VT4,1950
31727,Zulu SCR WV6,2008
31728,Telugu NPR VT8,1928
31729,Nepali MVR CO5,1956
31730,Javanese XOF OH8,1975
31731,Tagalog XAF MO6,1995
31732,Romanian SDG VA10,1969
31733,Kazakh THB CT10,2012
31734,Hakka TRY MI3,2021
31735,Romanian DKK ID1,2004
31736,Swedish ANG NH5,1963
31737,Hakka XOF LA1,1914
31738,Russian SSP MA2,1989
31739,Russian GMD DE7,1937
31740,Hindi HNL TX1,1904
31741,Marathi UYW OH10,1997
31742,French AUD TX5,1977
31743,Tagalog INR CA6,2014
31744,Dutch EUR WA10,1916
31745,Zulu EUR WA3,1937
31746,Swedish KPW OK9,1932
31747,Russian DZD DE8,1958
31748,Portuguese COP WI1,2014
31749,Marathi EGP IN10,1932
31750,Swedish NOK CO5,2011
31751,Romanian FKP TX8,2006
31752,Italian XCD IL2,1967
31753,Russian MYR SC10,1922
31754,Italian NZD GA10,2010
31755,Tagalog CNY NV10,1917
31756,Romanian RWF DE4,1929
31757,French USD KY10,1987
31758,Swedish GNF NM5,1943
31759,Javanese XCD IL5,1930
31760,Marathi XCD SC10,1912
31761,Korean TJS AZ8,1949
31762,Kazakh EUR RI3,1909
31763,Italian CRC ID5,1964
31764,Tagalog MZN TN3,1986
31765,Portuguese USD CA1,1992
31766,French EUR PA2,1906
31767,Marathi ZMW AL7,1935
31768,Telugu RON CO9,1960
31769,Hindi EUR TX2,1909
31770,Kazakh NGN LA4,1949
31771,Romanian MNT NE2,1919
31772,Marathi DJF FL2,1941
31773,Kazakh RWF NH3,1996
31774,Marathi ZAR NV8,1956
31775,Korean CAD ID1,1962
31776,Korean AFN WV4,1917
31777,Javanese KPW CT6,1935
31778,Thai HUF KY5,1995
31779,Javanese BOV OK6,1942
31780,Marathi ANG AZ5,2009
31781,Korean COU MD7,1967
31782,Hindi EUR AL8,1926
31783,Italian THB MN3,1919
31784,English SSP UT1,1982
31785,Nepali PKR OH9,1990
31786,Javanese NOK KY2,2018
31787,Thai GTQ WI1,1946
31788,Dutch TND MN10,1926
31789,Tagalog USN UT1,1994
31790,Portuguese DKK MS8,2021
31791,French EUR AK4,1917
31792,Telugu SYP WA5,2003
31793,Russian CNY TX10,1917
31794,Hindi XOF CT10,1979
31795,Hakka KHR NM5,2008
31796,Dutch AUD IL10,1927
31797,Kazakh BMD AR4,1939
31798,Romanian TND MN9,1967
31799,Arabic USD MT7,1903
31800,Hindi TWD IN9,2004
31801,Nepali EUR NJ2,1940
31802,Zulu SSP WI4,2016
31803,Zulu BGN IL4,1915
31804,Japanese XCD NC7,1963
31805,German PGK IL6,1976
31806,German CHF MI5,1912
31807,Telugu MAD AK4,1961
31808,Korean KWD CT3,1971
31809,Korean AOA OH6,1948
31810,Zulu SRD WI10,1966
31811,English CDF NC2,1985
31812,Russian NOK CO2,1984
31813,English ANG CT2,1918
31814,Hakka SZL DE7,2009
31815,Dutch PKR NC8,1912
31816,Romanian ETB AL6,2001
31817,Thai KRW UT4,1983
31818,German AED NE10,1969
31819,Thai KYD NV2,1901
31820,Kazakh DKK IL10,1918
31821,Thai EUR AR3,1921
31822,Portuguese BDT GA1,1982
31823,Marathi INR TX10,1946
31824,Italian EUR MA10,1911
31825,Thai ERN OR8,1919
31826,Thai PHP AZ1,2003
31827,Kazakh USD AL6,1980
31828,French XOF MN6,1916
31829,German EUR OK4,1995
31830,Marathi USD AK4,1928
31831,Tagalog BWP IL10,1937
31832,Dutch PLN IN9,1940
31833,Romanian GBP MI1,1942
31834,Kazakh XUA AK6,1961
31835,Italian NZD IA3,1904
31836,Swedish QAR AR8,1953
31837,Javanese TWD NC4,1954
31838,Kazakh EUR NV6,2001
31839,Tagalog USD NH10,1952
31840,Hakka SAR DE5,1961
31841,Swedish EGP ID1,1927
31842,Dutch ZAR NM1,1948
31843,Hindi MGA MI6,1922
31844,Italian CDF MD4,1976
31845,Javanese TRY SC3,1908
31846,Portuguese THB VA10,1914
31847,Romanian XOF MN9,1942
31848,Telugu GBP WY9,1924
31849,Japanese BMD IL7,1905
31850,Dutch EGP LA10,1954
31851,Thai MAD OK6,1984
31852,Dutch EUR MA2,1904
31853,German PHP AR10,2001
31854,Italian OMR TX8,2021
31855,Italian EUR AR9,1919
31856,Dutch MVR MO6,1975
31857,Zulu AUD KS2,1910
31858,Zulu EUR IN4,1920
31859,Nepali GNF VT3,1942
31860,Romanian XOF NV7,2003
31861,Zulu USD NY4,1984
31862,Hakka INR IL10,1945
31863,Tagalog NZD ID6,1944
31864,Telugu TOP VT9,1967
31865,Marathi MYR AL1,1901
31866,Portuguese BOB MT2,1917
31867,Portuguese SVC NE10,1924
31868,Swedish WST ND5,1930
31869,Tagalog IQD CT7,1971
31870,Japanese NZD HI3,1981
31871,Italian BBD SC7,1957
31872,Javanese BIF NY10,1975
31873,German RSD SD1,1978
31874,French SBD TN6,1928
31875,Kazakh SSP DE5,1964
31876,Romanian MUR WY7,1958
31877,Arabic SYP UT8,1985
31878,Dutch USD MT8,1996
31879,Portuguese STN MA8,1960
31880,Portuguese ZAR AZ8,2007
31881,Dutch UZS OH5,1905
31882,Romanian MOP NJ4,2008
31883,Dutch SHP MO1,1930
31884,Hakka USD MO4,1939
31885,French AUD MD9,1951
31886,Telugu LSL FL10,1901
31887,Kazakh VES TX1,1942
31888,Hakka CHF DE5,1952
31889,Marathi MXV NJ6,2002
31890,Japanese AMD UT5,1995
31891,Korean GEL TX4,2000
31892,Tagalog EUR NM5,1955
31893,Telugu AUD CT1,1914
31894,Dutch BHD AL3,1929
31895,Dutch GBP HI2,1921
31896,Zulu VND ME5,2008
31897,Portuguese USD IA9,1975
31898,Russian GEL ME2,1931
31899,Thai INR MO10,1977
31900,Portuguese AUD VT10,1970
31901,Dutch EUR IN7,1969
31902,Hindi CUP AZ5,1917
31903,Thai SAR ID4,1941
31904,Korean XCD AR9,1966
31905,Kazakh EGP PA8,1901
31906,Portuguese TZS NC9,1999
31907,Portuguese USN NV1,1963
31908,Russian CHF SC5,1907
31909,Telugu XCD NE7,1932
31910,Nepali XAF IL7,1931
31911,Kazakh RSD NC6,1940
31912,French EUR TN1,1920
31913,Hakka EUR VT8,1916
31914,Romanian EUR UT6,1902
31915,Telugu BOB UT5,1994
31916,English XAF NE10,1952
31917,Romanian TRY CO5,1952
31918,Telugu MOP AZ3,1970
31919,Marathi DJF WY8,1928
31920,French SCR KY1,2019
31921,Arabic MWK IL9,2016
31922,Tagalog EUR HI6,1995
31923,Italian EUR AK5,1972
31924,Russian TOP UT5,1945
31925,Swedish THB VT3,1927
31926,Tagalog HRK MT8,1994
31927,Japanese EUR KS2,2021
31928,Thai BYN IA5,1941
31929,Hindi XPF ME1,1949
31930,Swedish EUR ND6,1929
31931,Swedish USD WI6,1957
31932,Marathi EUR AZ9,1900
31933,Thai CDF MO10,1927
31934,Hakka EUR OH10,1976
31935,Kazakh USD MA6,1900
31936,French OMR OH7,1973
31937,Javanese XAF NV8,1944
31938,Dutch PAB MS5,1949
31939,Dutch USD MO10,2000
31940,Marathi CNY NV10,1907
31941,Italian XOF FL1,1926
31942,English SAR WI7,1908
31943,German VND HI3,1974
31944,Italian AUD WY3,1974
31945,Dutch CNY NE6,1975
31946,Javanese PGK ND2,1911
31947,Marathi MYR HI1,1943
31948,Nepali UYW CT3,1940
31949,German VES FL9,1991
31950,Korean CUC MA5,1956
31951,Thai NAD WY4,1918
31952,Hakka NGN NJ5,1909
31953,Telugu XPF LA3,1994
31954,Nepali USD OH7,1976
31955,Javanese ZWL WI4,1952
31956,Japanese PEN WA1,1935
31957,Tagalog PEN TX3,1983
31958,Portuguese SGD MA8,1956
31959,Dutch ANG CT4,1929
31960,Hindi WST OK2,2009
31961,Dutch IRR IA9,2020
31962,Javanese EUR LA10,1998
31963,Korean BSD IL2,2003
31964,Japanese XCD ND1,2014
31965,French XPF NJ10,1913
31966,Zulu MNT WA2,1917
31967,English BWP AR10,1957
31968,Javanese USD MI4,1925
31969,Russian EUR AL6,1965
31970,Thai AUD DE6,1947
31971,Romanian PKR IN4,1969
31972,Russian BRL RI9,1903
31973,Romanian XDR MO2,1904
31974,Hindi STN KY10,1919
31975,Swedish KWD NM5,1974
31976,Nepali TJS AL2,1935
31977,Thai DKK WI1,2000
31978,Korean ZWL NC7,1953
31979,Kazakh EUR KY9,1929
31980,Russian MOP NJ9,2004
31981,Nepali BGN NY3,1943
31982,Arabic NZD HI10,2021
31983,Kazakh NOK CT3,1933
31984,English AUD PA1,1907
31985,Arabic EUR NC2,1949
31986,Javanese USD AR7,1985
31987,English XAF NH5,1904
31988,Hindi TJS MO9,1970
31989,Arabic EUR OK9,2016
31990,French LBP IA8,1945
31991,Korean IQD HI6,1979
31992,Italian KRW UT2,2008
31993,Thai MRU ME8,1957
31994,Korean GTQ RI7,1960
31995,Portuguese KZT DE7,1911
31996,Zulu KYD MN8,1992
31997,Russian EUR CO10,1992
31998,Hindi USD MA8,1965
31999,Swedish EUR LA2,1924
32000,Romanian EUR NE9,2018
32001,Hakka EUR MN8,2013
32002,Arabic USD UT6,1954
32003,Thai PKR TN9,2002
32004,German BBD KS8,1915
32005,Italian KES MS4,1931
32006,Javanese TTD FL10,1908
32007,Kazakh MGA NE6,1916
32008,Korean XCD OH2,1997
32009,Portuguese BOV OK5,1900
32010,German CZK LA7,1911
32011,Dutch ZAR WV7,1997
32012,French EUR NY6,1934
32013,German AMD ME8,1965
32014,Telugu BIF HI2,1965
32015,Tagalog XOF TN2,1926
32016,English TMT CA7,1931
32017,Romanian KWD MA8,2010
32018,Hakka USD OH6,1990
32019,Telugu MUR KS7,1974
32020,Italian USD NJ5,1987
32021,Telugu SZL UT7,1943
32022,Dutch CUP NY8,2020
32023,Kazakh AUD KY4,1990
32024,Hakka NZD NM9,2000
32025,Hindi IQD MI2,1925
32026,Nepali ZAR WV10,1929
32027,Russian BWP ME4,1967
32028,Nepali MYR MI10,1939
32029,Telugu EUR PA4,1925
32030,Hakka PLN FL8,1983
32031,Zulu XUA OH7,1975
32032,Portuguese RUB MA1,1964
32033,Telugu CDF NH8,1917
32034,French VES IA9,1916
32035,Hakka CLP KS8,2015
32036,Hindi KYD CO2,1998
32037,French EUR VA2,1983
32038,Javanese DJF OR8,1959
32039,German CHW TX4,1962
32040,Thai EUR KY1,1972
32041,Italian BTN ND9,1922
32042,Swedish MRU IN2,1910
32043,Telugu CHF MN4,1991
32044,Tagalog TOP AZ9,1921
32045,Dutch AUD ND6,1935
32046,Zulu JOD MN2,1996
32047,Zulu CZK RI5,1948
32048,Korean KES AK4,2020
32049,Tagalog TZS NC1,1971
32050,Russian USD MI4,1945
32051,Russian ISK CT8,2007
32052,Hakka XOF ND5,1994
32053,Dutch UAH AZ6,1910
32054,Hakka USD GA4,1920
32055,Portuguese BGN RI3,1942
32056,Dutch IQD KS6,1988
32057,Tagalog BMD ME3,1944
32058,Tagalog CLF WI8,2001
32059,Swedish BDT TX5,1903
32060,English IRR AK10,1968
32061,Italian USD KS4,1942
32062,Portuguese SHP KY10,1954
32063,Hakka ZAR OK8,1954
32064,Italian FKP HI4,1977
32065,Nepali CUP IL7,1903
32066,Dutch STN MI3,1926
32067,Russian USD MD7,1971
32068,Kazakh USD KS1,2012
32069,French USD AR4,1940
32070,Italian AUD NC6,1978
32071,Nepali JPY SC10,2011
32072,Zulu SYP WV7,2013
32073,Thai DKK NV1,1904
32074,Romanian XAF MT1,1986
32075,Japanese SEK CT3,1910
32076,Zulu SGD SC3,1916
32077,Portuguese IQD AK7,1969
32078,Thai EUR UT8,1982
32079,Telugu XSU NM6,1955
32080,Russian MXV TN6,1975
32081,Portuguese CHF NJ9,1966
32082,Javanese PGK MS4,2014
32083,English MAD AR6,1938
32084,French XOF AL8,1980
32085,Korean EUR DE2,2004
32086,Korean KES ND2,1999
32087,Arabic XOF MS3,1976
32088,Zulu LKR CT1,2000
32089,Telugu UYI TN7,1958
32090,English EUR UT7,1928
32091,French USD NE9,1906
32092,Japanese UAH CA6,1997
32093,Russian CHF WV1,1973
32094,Arabic KHR VA10,1951
32095,Javanese GBP RI9,2014
32096,Zulu EGP KY3,1933
32097,Dutch KHR CO5,1966
32098,English DKK VT3,1919
32099,Romanian EUR TN4,1916
32100,Dutch RON WA1,1943
32101,German THB OH8,1902
32102,Tagalog XCD MI10,1939
32103,Korean EUR LA2,1933
32104,Swedish STN CT7,2016
32105,Hindi XPF GA1,1904
32106,Javanese USD NY8,2008
32107,Russian BTN TX4,1903
32108,Tagalog CHF AZ8,1926
32109,Tagalog IDR WY6,1934
32110,English XOF MD2,1999
32111,Japanese SVC AR8,1968
32112,Japanese SZL OR1,1921
32113,Japanese GMD KY1,2011
32114,Russian RWF PA8,1902
32115,Portuguese XCD MS9,1965
32116,Zulu DJF WV10,1943
32117,Swedish BIF OK5,2006
32118,Korean PGK OK4,1905
32119,Javanese PGK MA10,1962
32120,Arabic TTD KS8,1957
32121,Dutch TND HI6,2003
32122,Telugu KWD IL4,1946
32123,Zulu USD CO1,1978
32124,Swedish ANG AL8,1962
32125,Russian EUR WI7,1901
32126,Kazakh CUP MT4,1996
32127,Kazakh LBP NJ7,2009
32128,Korean XCD AK9,1906
32129,Telugu EUR RI10,2011
32130,Thai KMF SD9,1913
32131,Hakka ANG VT6,1946
32132,Dutch ANG PA10,1966
32133,Hindi BIF AZ8,1945
32134,Javanese NZD KS7,1934
32135,Swedish HNL WV6,1986
32136,Thai BMD UT1,2007
32137,French USD MI2,1948
32138,Marathi AOA AL5,1983
32139,Swedish NIO ID10,1930
32140,Zulu BDT WV10,2022
32141,Dutch AUD KS3,2010
32142,Romanian EUR WI3,1967
32143,French SZL DE3,1991
32144,Nepali BTN OR1,1920
32145,Italian XOF HI7,1951
32146,Korean SSP KY10,1927
32147,Hakka NGN MT6,1997
32148,English NIO NE7,1900
32149,Hakka AZN CT3,1942
32150,Javanese GTQ MO6,2006
32151,Tagalog EUR ND10,1979
32152,French SHP IL9,1980
32153,Korean RSD OH3,1996
32154,Swedish XCD MD9,1988
32155,Thai EUR WV1,2003
32156,Hakka USD OH10,1933
32157,Zulu QAR ND8,1980
32158,Zulu ETB NM2,1948
32159,Korean LKR NH3,1955
32160,Hakka HRK OH1,1916
32161,Dutch AUD MI8,1957
32162,Romanian NIO AR9,1948
32163,Portuguese USD TX9,1926
32164,Russian EUR ME4,1978
32165,Hakka KMF MD4,1974
32166,Kazakh UZS MD1,1962
32167,Japanese CHF KS9,1904
32168,French PYG NY10,1915
32169,Zulu YER OR2,1969
32170,Kazakh USD MN2,1901
32171,Arabic AUD RI6,1910
32172,Thai EUR AZ7,1948
32173,Marathi LBP AZ6,1961
32174,Japanese PKR NC3,1988
32175,English SYP CT9,1945
32176,Telugu EUR MI10,1923
32177,English SSP WA1,1948
32178,Italian USD MD2,1903
32179,Dutch THB VT5,1992
32180,Hindi EUR CO4,1994
32181,Russian ILS UT1,1977
32182,Italian EUR ME9,1912
32183,Portuguese ETB NY8,1904
32184,French USD AR4,2009
32185,Dutch DKK NJ4,1998
32186,Nepali LKR CO5,1912
32187,Zulu ZWL GA5,1969
32188,Japanese XPF MS4,1950
32189,French BAM WI4,1938
32190,German TMT CA1,1982
32191,Japanese BYN VA8,1968
32192,Telugu AUD GA1,1916
32193,French EUR FL7,1914
32194,Nepali EUR ID9,1926
32195,English TOP SD3,1998
32196,Hindi EUR ID4,1959
32197,Hindi NZD SD7,1970
32198,Portuguese EUR NC2,1934
32199,English USD NE5,1976
32200,French USD GA4,1921
32201,Arabic EUR SC9,1997
32202,French KES MD9,1925
32203,Zulu EUR CT2,2011
32204,Portuguese USD NH4,2022
32205,Nepali EUR WV10,2018
32206,Dutch EUR ID8,1900
32207,Zulu UGX CO2,1984
32208,Portuguese PEN WV1,1941
32209,Thai PYG MS2,2004
32210,French KYD TX9,1974
32211,Zulu THB UT6,1937
32212,Portuguese XOF GA2,1920
32213,Marathi GYD OR3,1950
32214,Dutch XCD WY4,1931
32215,Nepali SHP CA4,1996
32216,Tagalog XOF VT4,2009
32217,Hakka USD OR3,1949
32218,Portuguese DKK IA2,1943
32219,Romanian EUR CA10,1988
32220,Marathi SGD MN5,1952
32221,Tagalog TMT AK5,1970
32222,Russian EGP RI6,1936
32223,Russian CZK RI7,1985
32224,Thai RSD GA5,1951
32225,Japanese USD VA8,2002
32226,French EUR VT2,1956
32227,Telugu MUR TN2,1907
32228,German LYD GA8,1916
32229,Italian EUR AL3,1901
32230,Dutch USD WY8,1922
32231,Russian MGA MA10,1955
32232,Hindi GBP MI3,2022
32233,German MXV AL5,2011
32234,Thai EUR MD7,1905
32235,Telugu BMD CT9,2007
32236,Dutch AED HI8,2018
32237,Tagalog XCD OH2,1986
32238,Romanian USD SD1,1902
32239,Telugu ARS MI5,1932
32240,Kazakh XAF WY6,1921
32241,English USD CA8,2010
32242,Zulu EUR MA1,1991
32243,Arabic LAK ND5,1940
